Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom attribut français,Nom attribut anglais,Nom frontière français,Nom frontière anglais,Code de la catégorie,Tags français,Tags anglais,Unité français,Unité anglais,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Date de création,Date de modification,Période de validité,Incertitude,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Total poste non décomposé
Elément,41659,élément non décomposé,Facteur d'émission,Valide générique,Joëls (petits poissons entiers) pour friture,Big-scale sand smelt (whole small fish),crus,to fry,,raw,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus","Agribalyse,Joëls (petits poissons entiers) pour friture,poissons crus","Agribalyse,Big-scale sand smelt (whole small fish),poissons crus",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.7,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,1.51
Elément,40431,élément non décomposé,Facteur d'émission,Valide générique,Julienne ou brunoise de légumes,Thinly-shredded or diced vegetables,surgelée,frozen,crue,raw,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Julienne ou brunoise de légumes","Agribalyse,légumes,Thinly-shredded or diced vegetables",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.9,4.0,,,,,,Livraison : Congelé - Matériau d'emballage : PP - Préparation : Pas de préparation,Livraison : Congelé - Matériau d'emballage : PP - Préparation : Pas de préparation,0.728
Elément,33332,élément non décomposé,Facteur d'émission,Archivé,Julienne ou brunoise de légumes,Thinly-shredded or diced vegetables,"surgelée, crue","frozen, raw",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes","Julienne ou brunoise de légumes,Agribalyse,fruits,légumes,légumineuses et oléagineux,légumes crus","raw vegetables,Thinly-shredded or diced vegetables,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.647
Elément,33814,élément non décomposé,Facteur d'émission,Archivé,Julienne ou Lingue,Ling,crue,raw,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus","Julienne ou Lingue,Agribalyse,oeufs,viandes,poissons","Ling,Agribalyse,Meat,Fish,,eggs",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,11.0
Elément,41660,élément non décomposé,Facteur d'émission,Valide générique,Julienne ou Lingue,Ling,crue,raw,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus","Agribalyse,Julienne ou Lingue,poissons crus","Agribalyse,Ling,poissons crus",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.6,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,10.8
Elément,33889,élément non décomposé,Facteur d'émission,Archivé,Julienne ou Lingue,Ling,cuite,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons cuits","Julienne ou Lingue,Agribalyse,oeufs,viandes,poissons","Ling,Agribalyse,Meat,Fish,,eggs",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,13.4
Elément,41661,élément non décomposé,Facteur d'émission,Valide générique,Julienne ou Lingue,Ling,cuite,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons cuits","Agribalyse,Julienne ou Lingue,poissons cuits","Agribalyse,Ling,poissons cuits",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.5,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Four,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Four,13.2
Elément,39872,élément non décomposé,Facteur d'émission,Valide générique,Jus d'ananas,Pineapple juice,à base de concentré,reconstituted from a concentrate,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus d'ananas","Agribalyse,boissons sans alcool,Pineapple juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.1,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,4.72
Elément,39873,élément non décomposé,Facteur d'émission,Valide générique,Jus d'ananas,Pineapple juice,pur jus,pure juice,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus d'ananas","Agribalyse,boissons sans alcool,Pineapple juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.1,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,6.51
Elément,39883,élément non décomposé,Facteur d'émission,Valide générique,Jus d'orange,Orange juice,à base de concentré,reconstituted from a concentrate,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,Jus d'orange,boissons sans alcool","Agribalyse,Orange juice,boissons sans alcool",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.0,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,1.1
Elément,32630,élément non décomposé,Facteur d'émission,Archivé,Jus d'orange,Orange juice,maison,home-made,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons,jus,Jus d'orange","Agribalyse,juice,drinks,Orange juice",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,1.03
Elément,39884,élément non décomposé,Facteur d'émission,Valide générique,Jus d'orange,Orange juice,maison,home-made,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,Jus d'orange,boissons sans alcool","Agribalyse,Orange juice,boissons sans alcool",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.3,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Pas de préparation,Livraison : Glacé - Matériau d'emballage : Carton - Préparation : Pas de préparation,0.907
Elément,39874,élément non décomposé,Facteur d'émission,Valide générique,Jus de betterave,Beetroot juice,,pure juice,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus de betterave","Agribalyse,boissons sans alcool,Beetroot juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.0,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Verre - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : Verre - Préparation : Pas de préparation,1.16
Elément,39875,élément non décomposé,Facteur d'émission,Valide générique,Jus de carotte,Carrot juice,pur jus,pure juice,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus de carotte","Agribalyse,boissons sans alcool,Carrot juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.1,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,0.35
Elément,39876,élément non décomposé,Facteur d'émission,Valide générique,Jus de citron,Lemon juice,pur jus,pure juice,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus de citron","Agribalyse,boissons sans alcool,Lemon juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.0,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : HDPE - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : HDPE - Préparation : Pas de préparation,0.79
Elément,39877,élément non décomposé,Facteur d'émission,Valide générique,Jus de fruits rouges,Mixed red fruits juice,,pure juice,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus de fruits rouges","Agribalyse,boissons sans alcool,Mixed red fruits juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.0,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,0.627
Elément,39878,élément non décomposé,Facteur d'émission,Valide générique,Jus de mangue,Mango juice,frais,fresh,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus de mangue","Agribalyse,boissons sans alcool,Mango juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.1,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,0.478
Elément,39879,élément non décomposé,Facteur d'émission,Valide générique,Jus de pamplemousse (pomelo),Grapefruit juice,pur jus,pure juice,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus de pamplemousse (pomelo)","Agribalyse,boissons sans alcool,Grapefruit juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.1,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,0.999
Elément,32632,élément non décomposé,Facteur d'émission,Archivé,Jus de pomme,Apple juice,pur jus,pure juice,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons,jus,Jus de pomme","Agribalyse,juice,drinks,Apple juice",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.412
Elément,39880,élément non décomposé,Facteur d'émission,Valide générique,Jus de pomme,Apple juice,pur jus,pure juice,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,Jus de pomme,boissons sans alcool","Agribalyse,Apple juice,boissons sans alcool",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.4,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,0.502
Elément,39881,élément non décomposé,Facteur d'émission,Valide générique,Jus de raisin,Grape juice,pur jus,pure juice,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus de raisin","Agribalyse,boissons sans alcool,Grape juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.0,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,0.447
Elément,39882,élément non décomposé,Facteur d'émission,Valide générique,Jus de tomate,Tomato juice,pur jus (aliment moyen),pure juice (average),,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus de tomate","Agribalyse,boissons sans alcool,Tomato juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.1,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,0.499
Elément,39887,élément non décomposé,Facteur d'émission,Valide générique,Jus multifruit,Mixed fruits juice,à base de concentré,reconstituted from a concentrate,standard,multivitamin,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus multifruit","Agribalyse,boissons sans alcool,Mixed fruits juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.1,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : HPDE - Préparation : Réfrigéré chez le consommateur,Livraison : Glacé - Matériau d'emballage : HPDE - Préparation : Réfrigéré chez le consommateur,0.913
Elément,39885,élément non décomposé,Facteur d'émission,Valide générique,Jus multifruit - base orange,Mixed fruits juice,multivitaminé,orange based,,multivitamin,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus multifruit - base orange","Agribalyse,boissons sans alcool,Mixed fruits juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.0,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : PET - Préparation : Pas de préparation,1.08
Elément,39886,élément non décomposé,Facteur d'émission,Valide générique,Jus multifruit - base pomme,Fruit juice,standard,mixed - apple base,,standard,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus multifruit - base pomme","Agribalyse,boissons sans alcool,Fruit juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.0,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,0.729
Elément,39888,élément non décomposé,Facteur d'émission,Valide générique,Jus multifruit,Mixed fruits juice,pur jus,pure juice,multivitaminé,multivitamin,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool","Agribalyse,boissons sans alcool,Jus multifruit","Agribalyse,boissons sans alcool,Mixed fruits juice",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.1,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : HPDE - Préparation : Réfrigéré chez le consommateur,Livraison : Glacé - Matériau d'emballage : HPDE - Préparation : Réfrigéré chez le consommateur,0.913
