Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom base espagnol,Nom attribut français,Nom attribut anglais,Nom attribut espagnol,Nom frontière français,Nom frontière anglais,Code de la catégorie,Tags français,Tags anglais,Tags espagnol,Unité français,Unité anglais,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Sous-localisation géographique anglais,Sous-localisation géographique espagnol,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Type poste,Nom poste français,Nom poste anglais,Nom poste espagnol,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Valeur gaz supplémentaire 3,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
Elément,28515,élément non décomposé,Facteur d'émission,Archivé,Noix de coco,Coconut,,"pâturage d'été, biologique, système n ° 1","summer pasture, organic, system n ° 1",,A l'entrepôt régional,At regional warehouse,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fruits,"Agribalyse,légumes,Agriculture,Noix de coco","Agribalyse,Agricultural,vegetables,Coconut",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.342,,,,,,,,,,,,,,
Elément,42164,élément non décomposé,Facteur d'émission,Valide générique,Noix mix conventionnel et biologique,Walnut,,en coque,dried inshell,,"moyenne nationale, à la ferme/FR U","national average, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Noix,"Agribalyse,Noix mix conventionnel et biologique","Agribalyse,Walnut",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,1.47,,,,,,,,,,,,,,
Elément,34909,élément non décomposé,Facteur d'émission,Archivé,Noix sèches en coque,Dry nuts in shell,,,,,,,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fruits,"Agriculture,champ,GESTIM,Noix sèches en coque","field,GESTIM,Agriculture,Dry nuts in shell",,kgCO2e/Ha,kgCO2e/Ha,,"IDELE, CTIFL, IFIP, IFV, ITAVI",GESTIM,,https://librairie.ademe.fr/changement-climatique-et-energie/82-mise-a-jour-du-referentiel-ges-tim.ht,France continentale,,,,2021-09-09,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,139784.0,,,,,,,,,,,,,,
Elément,42410,élément non décomposé,Facteur d'émission,Valide générique,Oeuf,Egg,,biologique,organic,,à la ferme/FR U,at farm gate/FR U,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Autres volailles,"Agribalyse,Oeuf","Agribalyse,Egg",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,1.73,,,,,,,,,,,,,,
Elément,42411,élément non décomposé,Facteur d'émission,Valide générique,Oeuf,Egg,,biologique,organic,,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Autres volailles,"Agribalyse,Oeuf","Agribalyse,Egg",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,1.99,,,,,,,,,,,,,,
Elément,42412,élément non décomposé,Facteur d'émission,Valide générique,Oeuf,Egg,,biologique,organic,,"système numéro 2, à la ferme/FR U","system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Autres volailles,"Agribalyse,Oeuf","Agribalyse,Egg",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,2.01,,,,,,,,,,,,,,
Elément,28580,élément non décomposé,Facteur d'émission,Archivé,Oeuf,Egg,,"biologique, système n ° 3",biological system # 3,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Oeufs,"Volaille,Agribalyse,Oeuf,Agriculture","Agribalyse,Egg,Agricultural,Avian",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.59,,,,,,,,,,,,,,
Elément,28581,élément non décomposé,Facteur d'émission,Archivé,Oeuf,Egg,,"biologique, système n ° 4",biological system n ° 4,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Oeufs,"Volaille,Agribalyse,Oeuf,Agriculture","Agribalyse,Egg,Agricultural,Avian",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,2.33,,,,,,,,,,,,,,
Elément,28582,élément non décomposé,Facteur d'émission,Archivé,Oeuf,Egg,,"biologique, système n ° 5",biological system # 5,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Oeufs,"Volaille,Agribalyse,Oeuf,Agriculture","Agribalyse,Egg,Agricultural,Avian",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,2.19,,,,,,,,,,,,,,
Elément,42165,élément non décomposé,Facteur d'émission,Valide générique,Oeuf,Egg,,Bleu Blanc Coeur,Bleu Blanc Coeur,,"plein air, à la ferme/FR U","outdoor system, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Autres volailles,"Agribalyse,Oeuf","Agribalyse,Egg",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,2.23,,,,,,,,,,,,,,
Elément,28339,élément non décomposé,Facteur d'émission,Archivé,Oeuf,Egg,,"Bleu Blanc Coeur, en plein air","Blue White Heart, outdoor",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Oeufs,"Volaille,Agribalyse,Oeuf,Agriculture","Agribalyse,Egg,Agricultural,Avian",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.68,,,,,,,,,,,,,,
Elément,42166,élément non décomposé,Facteur d'émission,Valide générique,Oeuf,Egg,,moyenne nationale,national average,,à la ferme/FR U,at farm gate/FR U,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Autres volailles,"Agribalyse,Oeuf","Agribalyse,Egg",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,2.23,,,,,,,,,,,,,,
Elément,42167,élément non décomposé,Facteur d'émission,Valide générique,Oeuf,Egg,,production conventionnelle,conventional,,"intérieur, cage règles 2012, à la ferme/FR U","indoor production, cage 2012 rules, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Autres volailles,"Agribalyse,Oeuf","Agribalyse,Egg",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,2.22,,,,,,,,,,,,,,
Elément,28340,élément non décomposé,Facteur d'émission,Archivé,Oeuf,Egg,,"production conventionnelle, intérieur,  cage (règles 2012)","conventional production, interior, cage (2012 rules)",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Oeufs,"Volaille,Agribalyse,Oeuf,Agriculture","Agribalyse,Egg,Agricultural,Avian",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.55,,,,,,,,,,,,,,
Elément,42168,élément non décomposé,Facteur d'émission,Valide générique,Oeuf,Egg,,système conventionnel,conventional,,"en plein air, à la ferme/FR U","outdoor system, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Autres volailles,"Agribalyse,Oeuf","Agribalyse,Egg",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,2.78,,,,,,,,,,,,,,
Elément,42169,élément non décomposé,Facteur d'émission,Valide générique,Oeuf,Egg,,système conventionnel,conventional,,"intérieur, au sol, à la ferme/FR U","indoor system, non-cage, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Autres volailles,"Agribalyse,Oeuf","Agribalyse,Egg",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,2.88,,,,,,,,,,,,,,
Elément,42170,élément non décomposé,Facteur d'émission,Valide générique,Oeuf,Egg,,système conventionnel,conventional,,"intérieur, en cage, à la ferme/FR U","indoor system, cage, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Autres volailles,"Agribalyse,Oeuf","Agribalyse,Egg",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,2.15,,,,,,,,,,,,,,
Elément,28341,élément non décomposé,Facteur d'émission,Archivé,Oeuf,Egg,,"système conventionnel, à l'intérieur, cage","conventional system, indoors, cage",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Oeufs,"Volaille,Agribalyse,Oeuf,Agriculture","Agribalyse,Egg,Agricultural,Avian",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.49,,,,,,,,,,,,,,
Elément,28342,élément non décomposé,Facteur d'émission,Archivé,Oeuf,Egg,,"système conventionnel, à l'intérieur, pas de cage","conventional system, inside, no cage",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Oeufs,"Volaille,Agribalyse,Oeuf,Agriculture","Agribalyse,Egg,Agricultural,Avian",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,2.12,,,,,,,,,,,,,,
Elément,28343,élément non décomposé,Facteur d'émission,Archivé,Oeuf,Egg,,"système conventionnel, en plein air","conventional system, open air",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Oeufs,"Volaille,Agribalyse,Oeuf,Agriculture","Agribalyse,Egg,Agricultural,Avian",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,2.05,,,,,,,,,,,,,,
Elément,28344,élément non décomposé,Facteur d'émission,Archivé,Oeuf,Egg,,"système d'engraissement conventionnel , plus de 1,2 UGB par ha","conventional fattening system, more than 1.2 UGB per ha",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Volailles > Oeufs,"Volaille,Agribalyse,Oeuf,Agriculture","Agribalyse,Egg,Agricultural,Avian",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.58,,,,,,,,,,,,,,
Elément,34904,élément non décomposé,Facteur d'émission,Archivé,Oignon,Onion,,,,,,,"Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Oignon,Agriculture,champ,GESTIM","Onion,field,GESTIM,Agriculture",,kgCO2e/Ha,kgCO2e/Ha,,"IDELE, CTIFL, IFIP, IFV, ITAVI",GESTIM,,https://librairie.ademe.fr/changement-climatique-et-energie/82-mise-a-jour-du-referentiel-ges-tim.ht,France continentale,,,,2021-09-09,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,3271.0,,,,,,,,,,,,,,
Elément,28529,élément non décomposé,Facteur d'émission,Archivé,Oignon,Onion,,"conventionnel, hors sol sous abri non chauffé","conventional, above ground under unheated shelter",,Au site de production,At the production site,"Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,légumes,Oignon,Agriculture","Agribalyse,Onion,Agricultural,vegetables",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.72,,,,,,,,,,,,,,
Elément,28530,élément non décomposé,Facteur d'émission,Archivé,Oignon,Onion,,"conventionnel, panier moyen,  serre chauffée,  moyenne nationale","conventional, medium basket, heated greenhouse, national average",,Sortie de ferme,At farm gate,"Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,légumes,Oignon,Agriculture","Agribalyse,Onion,Agricultural,vegetables",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.122,,,,,,,,,,,,,,
Elément,28531,élément non décomposé,Facteur d'émission,Archivé,Oignon,Onion,,"conventionnel, panier moyen,  sol sous abri non chauffé,  moyenne nationale","conventional, average basket, floor under unheated shelter, national average",,Sortie de ferme,At farm gate,"Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,légumes,Oignon,Agriculture","Agribalyse,Onion,Agricultural,vegetables",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.0454,,,,,,,,,,,,,,
Elément,28533,élément non décomposé,Facteur d'émission,Archivé,Oignon,Onion,,"conventionnel, serre semi fermée,  énergie fatale et biomasse,  avec CO2 liquide","conventional, semi-closed greenhouse, fatal energy and biomass, with liquid CO2",,Sortie de ferme,At farm gate,"Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,légumes,Oignon,Agriculture","Agribalyse,Onion,Agricultural,vegetables",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.054,,,,,,,,,,,,,,
Elément,28532,élément non décomposé,Facteur d'émission,Archivé,Oignon,Onion,,"conventionnel, serre semi fermée,  énergie fatale et biomasse,  sans CO2 liquide","conventional, semi-closed greenhouse, fatal energy and biomass, without liquid CO2",,Sortie de ferme,At farm gate,"Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,légumes,Oignon,Agriculture","Agribalyse,Onion,Agricultural,vegetables",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.0539,,,,,,,,,,,,,,
Elément,42171,élément non décomposé,Facteur d'émission,Valide générique,Oignon conventionnel,Onion,,jour court semé,short day sown,,à la ferme/FR U,"conventional, at farm gate/FR U","Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,Oignon conventionnel","Agribalyse,Onion",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.0648,,,,,,,,,,,,,,
Elément,42172,élément non décomposé,Facteur d'émission,Valide générique,Oignon conventionnel,Onion,,jour long planté,long-day planted,,à la ferme/FR U,"conventional, at farm gate/FR U","Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,Oignon conventionnel","Agribalyse,Onion",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.149,,,,,,,,,,,,,,
Elément,42173,élément non décomposé,Facteur d'émission,Valide générique,Oignon conventionnel,Onion,,jour long semé,long-day sown,,à la ferme/FR U,"conventional, at farm gate/FR U","Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,Oignon conventionnel","Agribalyse,Onion",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.055,,,,,,,,,,,,,,
Elément,42174,élément non décomposé,Facteur d'émission,Valide générique,Oignon conventionnel,Onion,,moyenne nationale,national average,,à la ferme/FR U,at farm/FR U,"Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,Oignon conventionnel","Agribalyse,Onion",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.0654,,,,,,,,,,,,,,
Elément,42419,élément non décomposé,Facteur d'émission,Valide générique,Orge d'hiver,Winter barley,,association de cultures,from intercrop,,"biologique, système numéro 1, à la ferme/FR U","organic, system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Orge d'hiver","Agribalyse,Winter barley",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.312,,,,,,,,,,,,,,
Elément,42420,élément non décomposé,Facteur d'émission,Valide générique,Orge d'hiver,Winter barley,,association de cultures,from intercrop,,"biologique, système numéro 2, à la ferme/FR U","organic, system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Orge d'hiver","Agribalyse,Winter barley",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.295,,,,,,,,,,,,,,
Elément,42421,élément non décomposé,Facteur d'émission,Valide générique,Orge d'hiver,Winter barley,,biologique,organic,,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Orge d'hiver","Agribalyse,Winter barley",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.378,,,,,,,,,,,,,,
